id;date;data_table
508;2020/09/18 16:42:48;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4092""},{""name"":""ph_1L"",""value"":""71""},{""name"":""oil-water_1H"",""value"":""3592""},{""name"":""oil-water_1L"",""value"":""34""},{""name"":""conductivity-AC_1H"",""value"":""24262""},{""name"":""conductivity-AC_1L"",""value"":""52""}]}]"
509;2020/09/18 16:42:55;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4034""},{""name"":""ph_1L"",""value"":""27""},{""name"":""oil-water_1H"",""value"":""3613""},{""name"":""oil-water_1L"",""value"":""58""},{""name"":""conductivity-AC_1H"",""value"":""24075""},{""name"":""conductivity-AC_1L"",""value"":""05""}]}]"
510;2020/09/18 16:43:01;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3975""},{""name"":""ph_1L"",""value"":""83""},{""name"":""oil-water_1H"",""value"":""3634""},{""name"":""oil-water_1L"",""value"":""82""},{""name"":""conductivity-AC_1H"",""value"":""23887""},{""name"":""conductivity-AC_1L"",""value"":""58""}]}]"
511;2020/09/18 16:43:08;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3917""},{""name"":""ph_1L"",""value"":""39""},{""name"":""oil-water_1H"",""value"":""3656""},{""name"":""oil-water_1L"",""value"":""06""},{""name"":""conductivity-AC_1H"",""value"":""23700""},{""name"":""conductivity-AC_1L"",""value"":""11""}]}]"
512;2020/09/18 16:43:15;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3858""},{""name"":""ph_1L"",""value"":""95""},{""name"":""oil-water_1H"",""value"":""3677""},{""name"":""oil-water_1L"",""value"":""30""},{""name"":""conductivity-AC_1H"",""value"":""23512""},{""name"":""conductivity-AC_1L"",""value"":""64""}]}]"
513;2020/09/18 16:43:21;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3800""},{""name"":""ph_1L"",""value"":""51""},{""name"":""oil-water_1H"",""value"":""3698""},{""name"":""oil-water_1L"",""value"":""54""},{""name"":""conductivity-AC_1H"",""value"":""23325""},{""name"":""conductivity-AC_1L"",""value"":""17""}]}]"
514;2020/09/18 16:43:28;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3742""},{""name"":""ph_1L"",""value"":""07""},{""name"":""oil-water_1H"",""value"":""3719""},{""name"":""oil-water_1L"",""value"":""78""},{""name"":""conductivity-AC_1H"",""value"":""23137""},{""name"":""conductivity-AC_1L"",""value"":""70""}]}]"
515;2020/09/18 16:43:35;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3683""},{""name"":""ph_1L"",""value"":""63""},{""name"":""oil-water_1H"",""value"":""3741""},{""name"":""oil-water_1L"",""value"":""02""},{""name"":""conductivity-AC_1H"",""value"":""22950""},{""name"":""conductivity-AC_1L"",""value"":""23""}]}]"
516;2020/09/18 16:43:42;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3625""},{""name"":""ph_1L"",""value"":""19""},{""name"":""oil-water_1H"",""value"":""3762""},{""name"":""oil-water_1L"",""value"":""25""},{""name"":""conductivity-AC_1H"",""value"":""22762""},{""name"":""conductivity-AC_1L"",""value"":""76""}]}]"
517;2020/09/18 16:43:48;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3566""},{""name"":""ph_1L"",""value"":""75""},{""name"":""oil-water_1H"",""value"":""3783""},{""name"":""oil-water_1L"",""value"":""49""},{""name"":""conductivity-AC_1H"",""value"":""22575""},{""name"":""conductivity-AC_1L"",""value"":""29""}]}]"
518;2020/09/18 16:43:55;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3508""},{""name"":""ph_1L"",""value"":""31""},{""name"":""oil-water_1H"",""value"":""3804""},{""name"":""oil-water_1L"",""value"":""73""},{""name"":""conductivity-AC_1H"",""value"":""22387""},{""name"":""conductivity-AC_1L"",""value"":""82""}]}]"
519;2020/09/18 16:44:02;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3566""},{""name"":""ph_1L"",""value"":""75""},{""name"":""oil-water_1H"",""value"":""3825""},{""name"":""oil-water_1L"",""value"":""97""},{""name"":""conductivity-AC_1H"",""value"":""22575""},{""name"":""conductivity-AC_1L"",""value"":""29""}]}]"
520;2020/09/18 16:44:09;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3625""},{""name"":""ph_1L"",""value"":""19""},{""name"":""oil-water_1H"",""value"":""3847""},{""name"":""oil-water_1L"",""value"":""21""},{""name"":""conductivity-AC_1H"",""value"":""22762""},{""name"":""conductivity-AC_1L"",""value"":""76""}]}]"
521;2020/09/18 16:44:15;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3683""},{""name"":""ph_1L"",""value"":""63""},{""name"":""oil-water_1H"",""value"":""3868""},{""name"":""oil-water_1L"",""value"":""45""},{""name"":""conductivity-AC_1H"",""value"":""22950""},{""name"":""conductivity-AC_1L"",""value"":""23""}]}]"
522;2020/09/18 16:44:22;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3742""},{""name"":""ph_1L"",""value"":""07""},{""name"":""oil-water_1H"",""value"":""3889""},{""name"":""oil-water_1L"",""value"":""69""},{""name"":""conductivity-AC_1H"",""value"":""23137""},{""name"":""conductivity-AC_1L"",""value"":""70""}]}]"
523;2020/09/18 16:44:29;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3800""},{""name"":""ph_1L"",""value"":""51""},{""name"":""oil-water_1H"",""value"":""3910""},{""name"":""oil-water_1L"",""value"":""93""},{""name"":""conductivity-AC_1H"",""value"":""23325""},{""name"":""conductivity-AC_1L"",""value"":""17""}]}]"
524;2020/09/18 16:44:35;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3858""},{""name"":""ph_1L"",""value"":""95""},{""name"":""oil-water_1H"",""value"":""3932""},{""name"":""oil-water_1L"",""value"":""17""},{""name"":""conductivity-AC_1H"",""value"":""23512""},{""name"":""conductivity-AC_1L"",""value"":""64""}]}]"
525;2020/09/18 16:44:42;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3917""},{""name"":""ph_1L"",""value"":""39""},{""name"":""oil-water_1H"",""value"":""3953""},{""name"":""oil-water_1L"",""value"":""41""},{""name"":""conductivity-AC_1H"",""value"":""23700""},{""name"":""conductivity-AC_1L"",""value"":""11""}]}]"
526;2020/09/18 16:44:49;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3975""},{""name"":""ph_1L"",""value"":""83""},{""name"":""oil-water_1H"",""value"":""3974""},{""name"":""oil-water_1L"",""value"":""64""},{""name"":""conductivity-AC_1H"",""value"":""23887""},{""name"":""conductivity-AC_1L"",""value"":""58""}]}]"
527;2020/09/18 16:44:56;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4034""},{""name"":""ph_1L"",""value"":""27""},{""name"":""oil-water_1H"",""value"":""3995""},{""name"":""oil-water_1L"",""value"":""88""},{""name"":""conductivity-AC_1H"",""value"":""24075""},{""name"":""conductivity-AC_1L"",""value"":""05""}]}]"
528;2020/09/18 16:45:02;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4092""},{""name"":""ph_1L"",""value"":""71""},{""name"":""oil-water_1H"",""value"":""4017""},{""name"":""oil-water_1L"",""value"":""12""},{""name"":""conductivity-AC_1H"",""value"":""24262""},{""name"":""conductivity-AC_1L"",""value"":""52""}]}]"
529;2020/09/18 16:45:09;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4151""},{""name"":""ph_1L"",""value"":""15""},{""name"":""oil-water_1H"",""value"":""4038""},{""name"":""oil-water_1L"",""value"":""36""},{""name"":""conductivity-AC_1H"",""value"":""24449""},{""name"":""conductivity-AC_1L"",""value"":""99""}]}]"
530;2020/09/18 16:45:16;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4209""},{""name"":""ph_1L"",""value"":""59""},{""name"":""oil-water_1H"",""value"":""4059""},{""name"":""oil-water_1L"",""value"":""60""},{""name"":""conductivity-AC_1H"",""value"":""24637""},{""name"":""conductivity-AC_1L"",""value"":""46""}]}]"
531;2020/09/18 16:45:23;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4268""},{""name"":""ph_1L"",""value"":""03""},{""name"":""oil-water_1H"",""value"":""4080""},{""name"":""oil-water_1L"",""value"":""84""},{""name"":""conductivity-AC_1H"",""value"":""24824""},{""name"":""conductivity-AC_1L"",""value"":""93""}]}]"
532;2020/09/18 16:45:29;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4326""},{""name"":""ph_1L"",""value"":""47""},{""name"":""oil-water_1H"",""value"":""4102""},{""name"":""oil-water_1L"",""value"":""08""},{""name"":""conductivity-AC_1H"",""value"":""25012""},{""name"":""conductivity-AC_1L"",""value"":""40""}]}]"
533;2020/09/18 16:47:26;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3508""},{""name"":""ph_1L"",""value"":""31""},{""name"":""oil-water_1H"",""value"":""2105""},{""name"":""oil-water_1L"",""value"":""61""},{""name"":""conductivity-AC_1H"",""value"":""22387""},{""name"":""conductivity-AC_1L"",""value"":""82""}]}]"
534;2020/09/18 16:47:30;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3566""},{""name"":""ph_1L"",""value"":""75""},{""name"":""oil-water_1H"",""value"":""2126""},{""name"":""oil-water_1L"",""value"":""85""},{""name"":""conductivity-AC_1H"",""value"":""22575""},{""name"":""conductivity-AC_1L"",""value"":""29""}]}]"
535;2020/09/18 16:47:37;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3625""},{""name"":""ph_1L"",""value"":""19""},{""name"":""oil-water_1H"",""value"":""2148""},{""name"":""oil-water_1L"",""value"":""09""},{""name"":""conductivity-AC_1H"",""value"":""22762""},{""name"":""conductivity-AC_1L"",""value"":""76""}]}]"
536;2020/09/18 16:47:44;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3683""},{""name"":""ph_1L"",""value"":""63""},{""name"":""oil-water_1H"",""value"":""2169""},{""name"":""oil-water_1L"",""value"":""33""},{""name"":""conductivity-AC_1H"",""value"":""22950""},{""name"":""conductivity-AC_1L"",""value"":""23""}]}]"
537;2020/09/18 16:47:50;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3742""},{""name"":""ph_1L"",""value"":""07""},{""name"":""oil-water_1H"",""value"":""2190""},{""name"":""oil-water_1L"",""value"":""57""},{""name"":""conductivity-AC_1H"",""value"":""23137""},{""name"":""conductivity-AC_1L"",""value"":""70""}]}]"
538;2020/09/18 16:47:57;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3800""},{""name"":""ph_1L"",""value"":""51""},{""name"":""oil-water_1H"",""value"":""2211""},{""name"":""oil-water_1L"",""value"":""81""},{""name"":""conductivity-AC_1H"",""value"":""23325""},{""name"":""conductivity-AC_1L"",""value"":""17""}]}]"
539;2020/09/18 16:48:04;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3858""},{""name"":""ph_1L"",""value"":""95""},{""name"":""oil-water_1H"",""value"":""2233""},{""name"":""oil-water_1L"",""value"":""05""},{""name"":""conductivity-AC_1H"",""value"":""23512""},{""name"":""conductivity-AC_1L"",""value"":""64""}]}]"
540;2020/09/18 16:53:42;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3508""},{""name"":""ph_1L"",""value"":""31""},{""name"":""oil-water_1H"",""value"":""2105""},{""name"":""oil-water_1L"",""value"":""61""},{""name"":""conductivity-AC_1H"",""value"":""22387""},{""name"":""conductivity-AC_1L"",""value"":""82""}]}]"
541;2020/09/18 16:54:15;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3625""},{""name"":""ph_1L"",""value"":""19""},{""name"":""oil-water_1H"",""value"":""2148""},{""name"":""oil-water_1L"",""value"":""09""},{""name"":""conductivity-AC_1H"",""value"":""22762""},{""name"":""conductivity-AC_1L"",""value"":""76""}]}]"
542;2020/09/18 16:55:48;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3917""},{""name"":""ph_1L"",""value"":""39""},{""name"":""oil-water_1H"",""value"":""2254""},{""name"":""oil-water_1L"",""value"":""29""},{""name"":""conductivity-AC_1H"",""value"":""23700""},{""name"":""conductivity-AC_1L"",""value"":""11""}]}]"
543;2020/09/18 16:56:06;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3975""},{""name"":""ph_1L"",""value"":""83""},{""name"":""oil-water_1H"",""value"":""2275""},{""name"":""oil-water_1L"",""value"":""52""},{""name"":""conductivity-AC_1H"",""value"":""23887""},{""name"":""conductivity-AC_1L"",""value"":""58""}]}]"
544;2020/09/18 16:56:25;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4034""},{""name"":""ph_1L"",""value"":""27""},{""name"":""oil-water_1H"",""value"":""2296""},{""name"":""oil-water_1L"",""value"":""76""},{""name"":""conductivity-AC_1H"",""value"":""24075""},{""name"":""conductivity-AC_1L"",""value"":""05""}]}]"
545;2020/09/18 16:56:43;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4092""},{""name"":""ph_1L"",""value"":""71""},{""name"":""oil-water_1H"",""value"":""2318""},{""name"":""oil-water_1L"",""value"":""00""},{""name"":""conductivity-AC_1H"",""value"":""24262""},{""name"":""conductivity-AC_1L"",""value"":""52""}]}]"
546;2020/09/18 16:57:01;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4151""},{""name"":""ph_1L"",""value"":""15""},{""name"":""oil-water_1H"",""value"":""2339""},{""name"":""oil-water_1L"",""value"":""24""},{""name"":""conductivity-AC_1H"",""value"":""24449""},{""name"":""conductivity-AC_1L"",""value"":""99""}]}]"
547;2020/09/18 16:57:20;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4209""},{""name"":""ph_1L"",""value"":""59""},{""name"":""oil-water_1H"",""value"":""2360""},{""name"":""oil-water_1L"",""value"":""48""},{""name"":""conductivity-AC_1H"",""value"":""24637""},{""name"":""conductivity-AC_1L"",""value"":""46""}]}]"
548;2020/09/18 16:57:38;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4268""},{""name"":""ph_1L"",""value"":""03""},{""name"":""oil-water_1H"",""value"":""2381""},{""name"":""oil-water_1L"",""value"":""72""},{""name"":""conductivity-AC_1H"",""value"":""24824""},{""name"":""conductivity-AC_1L"",""value"":""93""}]}]"
549;2020/09/18 16:57:56;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4326""},{""name"":""ph_1L"",""value"":""47""},{""name"":""oil-water_1H"",""value"":""2402""},{""name"":""oil-water_1L"",""value"":""96""},{""name"":""conductivity-AC_1H"",""value"":""25012""},{""name"":""conductivity-AC_1L"",""value"":""40""}]}]"
550;2020/09/18 16:58:15;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4384""},{""name"":""ph_1L"",""value"":""91""},{""name"":""oil-water_1H"",""value"":""2424""},{""name"":""oil-water_1L"",""value"":""20""},{""name"":""conductivity-AC_1H"",""value"":""25199""},{""name"":""conductivity-AC_1L"",""value"":""87""}]}]"
551;2020/09/18 16:58:33;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4443""},{""name"":""ph_1L"",""value"":""35""},{""name"":""oil-water_1H"",""value"":""2445""},{""name"":""oil-water_1L"",""value"":""44""},{""name"":""conductivity-AC_1H"",""value"":""25387""},{""name"":""conductivity-AC_1L"",""value"":""34""}]}]"
552;2020/09/18 16:58:51;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4501""},{""name"":""ph_1L"",""value"":""79""},{""name"":""oil-water_1H"",""value"":""2466""},{""name"":""oil-water_1L"",""value"":""68""},{""name"":""conductivity-AC_1H"",""value"":""25574""},{""name"":""conductivity-AC_1L"",""value"":""81""}]}]"
553;2020/09/18 16:59:10;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4560""},{""name"":""ph_1L"",""value"":""23""},{""name"":""oil-water_1H"",""value"":""2487""},{""name"":""oil-water_1L"",""value"":""91""},{""name"":""conductivity-AC_1H"",""value"":""25762""},{""name"":""conductivity-AC_1L"",""value"":""28""}]}]"
554;2020/09/18 16:59:28;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4618""},{""name"":""ph_1L"",""value"":""67""},{""name"":""oil-water_1H"",""value"":""2509""},{""name"":""oil-water_1L"",""value"":""15""},{""name"":""conductivity-AC_1H"",""value"":""25949""},{""name"":""conductivity-AC_1L"",""value"":""75""}]}]"
555;2020/09/18 16:59:47;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4677""},{""name"":""ph_1L"",""value"":""11""},{""name"":""oil-water_1H"",""value"":""2530""},{""name"":""oil-water_1L"",""value"":""39""},{""name"":""conductivity-AC_1H"",""value"":""26137""},{""name"":""conductivity-AC_1L"",""value"":""22""}]}]"
556;2020/09/18 17:00:05;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4618""},{""name"":""ph_1L"",""value"":""67""},{""name"":""oil-water_1H"",""value"":""2551""},{""name"":""oil-water_1L"",""value"":""63""},{""name"":""conductivity-AC_1H"",""value"":""25949""},{""name"":""conductivity-AC_1L"",""value"":""75""}]}]"
557;2020/09/18 17:00:23;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4560""},{""name"":""ph_1L"",""value"":""23""},{""name"":""oil-water_1H"",""value"":""2572""},{""name"":""oil-water_1L"",""value"":""87""},{""name"":""conductivity-AC_1H"",""value"":""25762""},{""name"":""conductivity-AC_1L"",""value"":""28""}]}]"
558;2020/09/18 17:01:00;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4443""},{""name"":""ph_1L"",""value"":""35""},{""name"":""oil-water_1H"",""value"":""2615""},{""name"":""oil-water_1L"",""value"":""35""},{""name"":""conductivity-AC_1H"",""value"":""25387""},{""name"":""conductivity-AC_1L"",""value"":""34""}]}]"
559;2020/09/18 17:01:18;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4384""},{""name"":""ph_1L"",""value"":""91""},{""name"":""oil-water_1H"",""value"":""2636""},{""name"":""oil-water_1L"",""value"":""59""},{""name"":""conductivity-AC_1H"",""value"":""25199""},{""name"":""conductivity-AC_1L"",""value"":""87""}]}]"
560;2020/09/18 17:01:36;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4326""},{""name"":""ph_1L"",""value"":""47""},{""name"":""oil-water_1H"",""value"":""2657""},{""name"":""oil-water_1L"",""value"":""83""},{""name"":""conductivity-AC_1H"",""value"":""25012""},{""name"":""conductivity-AC_1L"",""value"":""40""}]}]"
561;2020/09/18 17:01:55;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4268""},{""name"":""ph_1L"",""value"":""03""},{""name"":""oil-water_1H"",""value"":""2679""},{""name"":""oil-water_1L"",""value"":""07""},{""name"":""conductivity-AC_1H"",""value"":""24824""},{""name"":""conductivity-AC_1L"",""value"":""93""}]}]"
562;2020/09/18 17:02:13;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4209""},{""name"":""ph_1L"",""value"":""59""},{""name"":""oil-water_1H"",""value"":""2700""},{""name"":""oil-water_1L"",""value"":""30""},{""name"":""conductivity-AC_1H"",""value"":""24637""},{""name"":""conductivity-AC_1L"",""value"":""46""}]}]"
563;2020/09/18 17:02:31;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4151""},{""name"":""ph_1L"",""value"":""15""},{""name"":""oil-water_1H"",""value"":""2721""},{""name"":""oil-water_1L"",""value"":""54""},{""name"":""conductivity-AC_1H"",""value"":""24449""},{""name"":""conductivity-AC_1L"",""value"":""99""}]}]"
564;2020/09/18 17:02:50;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4092""},{""name"":""ph_1L"",""value"":""71""},{""name"":""oil-water_1H"",""value"":""2742""},{""name"":""oil-water_1L"",""value"":""78""},{""name"":""conductivity-AC_1H"",""value"":""24262""},{""name"":""conductivity-AC_1L"",""value"":""52""}]}]"
565;2020/09/18 17:03:26;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3975""},{""name"":""ph_1L"",""value"":""83""},{""name"":""oil-water_1H"",""value"":""2785""},{""name"":""oil-water_1L"",""value"":""26""},{""name"":""conductivity-AC_1H"",""value"":""23887""},{""name"":""conductivity-AC_1L"",""value"":""58""}]}]"
566;2020/09/18 17:03:45;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3917""},{""name"":""ph_1L"",""value"":""39""},{""name"":""oil-water_1H"",""value"":""2806""},{""name"":""oil-water_1L"",""value"":""50""},{""name"":""conductivity-AC_1H"",""value"":""23700""},{""name"":""conductivity-AC_1L"",""value"":""11""}]}]"
567;2020/09/18 17:04:03;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3858""},{""name"":""ph_1L"",""value"":""95""},{""name"":""oil-water_1H"",""value"":""2827""},{""name"":""oil-water_1L"",""value"":""74""},{""name"":""conductivity-AC_1H"",""value"":""23512""},{""name"":""conductivity-AC_1L"",""value"":""64""}]}]"
568;2020/09/18 17:04:21;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3800""},{""name"":""ph_1L"",""value"":""51""},{""name"":""oil-water_1H"",""value"":""2848""},{""name"":""oil-water_1L"",""value"":""98""},{""name"":""conductivity-AC_1H"",""value"":""23325""},{""name"":""conductivity-AC_1L"",""value"":""17""}]}]"
569;2020/09/18 17:04:40;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3742""},{""name"":""ph_1L"",""value"":""07""},{""name"":""oil-water_1H"",""value"":""2870""},{""name"":""oil-water_1L"",""value"":""22""},{""name"":""conductivity-AC_1H"",""value"":""23137""},{""name"":""conductivity-AC_1L"",""value"":""70""}]}]"
570;2020/09/18 17:04:58;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3683""},{""name"":""ph_1L"",""value"":""63""},{""name"":""oil-water_1H"",""value"":""2891""},{""name"":""oil-water_1L"",""value"":""46""},{""name"":""conductivity-AC_1H"",""value"":""22950""},{""name"":""conductivity-AC_1L"",""value"":""23""}]}]"
571;2020/09/18 17:05:16;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3625""},{""name"":""ph_1L"",""value"":""19""},{""name"":""oil-water_1H"",""value"":""2912""},{""name"":""oil-water_1L"",""value"":""69""},{""name"":""conductivity-AC_1H"",""value"":""22762""},{""name"":""conductivity-AC_1L"",""value"":""76""}]}]"
572;2020/09/18 17:05:35;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3566""},{""name"":""ph_1L"",""value"":""75""},{""name"":""oil-water_1H"",""value"":""2933""},{""name"":""oil-water_1L"",""value"":""93""},{""name"":""conductivity-AC_1H"",""value"":""22575""},{""name"":""conductivity-AC_1L"",""value"":""29""}]}]"
573;2020/09/18 17:05:53;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3508""},{""name"":""ph_1L"",""value"":""31""},{""name"":""oil-water_1H"",""value"":""2955""},{""name"":""oil-water_1L"",""value"":""17""},{""name"":""conductivity-AC_1H"",""value"":""22387""},{""name"":""conductivity-AC_1L"",""value"":""82""}]}]"
574;2020/09/18 17:06:11;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3566""},{""name"":""ph_1L"",""value"":""75""},{""name"":""oil-water_1H"",""value"":""2976""},{""name"":""oil-water_1L"",""value"":""41""},{""name"":""conductivity-AC_1H"",""value"":""22575""},{""name"":""conductivity-AC_1L"",""value"":""29""}]}]"
575;2020/09/18 17:06:30;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3625""},{""name"":""ph_1L"",""value"":""19""},{""name"":""oil-water_1H"",""value"":""2997""},{""name"":""oil-water_1L"",""value"":""65""},{""name"":""conductivity-AC_1H"",""value"":""22762""},{""name"":""conductivity-AC_1L"",""value"":""76""}]}]"
576;2020/09/18 17:06:48;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3683""},{""name"":""ph_1L"",""value"":""63""},{""name"":""oil-water_1H"",""value"":""3018""},{""name"":""oil-water_1L"",""value"":""89""},{""name"":""conductivity-AC_1H"",""value"":""22950""},{""name"":""conductivity-AC_1L"",""value"":""23""}]}]"
577;2020/09/18 17:07:06;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3742""},{""name"":""ph_1L"",""value"":""07""},{""name"":""oil-water_1H"",""value"":""3040""},{""name"":""oil-water_1L"",""value"":""13""},{""name"":""conductivity-AC_1H"",""value"":""23137""},{""name"":""conductivity-AC_1L"",""value"":""70""}]}]"
578;2020/09/18 17:07:25;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3800""},{""name"":""ph_1L"",""value"":""51""},{""name"":""oil-water_1H"",""value"":""3061""},{""name"":""oil-water_1L"",""value"":""37""},{""name"":""conductivity-AC_1H"",""value"":""23325""},{""name"":""conductivity-AC_1L"",""value"":""17""}]}]"
579;2020/09/18 17:07:43;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3858""},{""name"":""ph_1L"",""value"":""95""},{""name"":""oil-water_1H"",""value"":""3082""},{""name"":""oil-water_1L"",""value"":""61""},{""name"":""conductivity-AC_1H"",""value"":""23512""},{""name"":""conductivity-AC_1L"",""value"":""64""}]}]"
580;2020/09/18 17:08:01;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3917""},{""name"":""ph_1L"",""value"":""39""},{""name"":""oil-water_1H"",""value"":""3103""},{""name"":""oil-water_1L"",""value"":""85""},{""name"":""conductivity-AC_1H"",""value"":""23700""},{""name"":""conductivity-AC_1L"",""value"":""11""}]}]"
581;2020/09/18 17:08:20;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""3975""},{""name"":""ph_1L"",""value"":""83""},{""name"":""oil-water_1H"",""value"":""3125""},{""name"":""oil-water_1L"",""value"":""08""},{""name"":""conductivity-AC_1H"",""value"":""23887""},{""name"":""conductivity-AC_1L"",""value"":""58""}]}]"
582;2020/09/18 17:08:38;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4034""},{""name"":""ph_1L"",""value"":""27""},{""name"":""oil-water_1H"",""value"":""3146""},{""name"":""oil-water_1L"",""value"":""32""},{""name"":""conductivity-AC_1H"",""value"":""24075""},{""name"":""conductivity-AC_1L"",""value"":""05""}]}]"
583;2020/09/18 17:08:56;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4092""},{""name"":""ph_1L"",""value"":""71""},{""name"":""oil-water_1H"",""value"":""3167""},{""name"":""oil-water_1L"",""value"":""56""},{""name"":""conductivity-AC_1H"",""value"":""24262""},{""name"":""conductivity-AC_1L"",""value"":""52""}]}]"
584;2020/09/18 17:09:33;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4209""},{""name"":""ph_1L"",""value"":""59""},{""name"":""oil-water_1H"",""value"":""3210""},{""name"":""oil-water_1L"",""value"":""04""},{""name"":""conductivity-AC_1H"",""value"":""24637""},{""name"":""conductivity-AC_1L"",""value"":""46""}]}]"
585;2020/09/18 17:09:51;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4268""},{""name"":""ph_1L"",""value"":""03""},{""name"":""oil-water_1H"",""value"":""3231""},{""name"":""oil-water_1L"",""value"":""28""},{""name"":""conductivity-AC_1H"",""value"":""24824""},{""name"":""conductivity-AC_1L"",""value"":""93""}]}]"
586;2020/09/18 17:10:09;"[{""table_modbus"":[{""name"":""ph_1H"",""value"":""4326""},{""name"":""ph_1L"",""value"":""47""},{""name"":""oil-water_1H"",""value"":""3252""},{""name"":""oil-water_1L"",""value"":""52""},{""name"":""conductivity-AC_1H"",""value"":""25012""},{""name"":""conductivity-AC_1L"",""value"":""40""}]}]"
